sample_id_pangaea	sample_material	event_date	event_latitude	event_longitude	depth_nominal	marine_biome	ocean_region	biogeo_province	station	depth	size_fraction	lower_size_fraction	upper_size_fraction	depthplot	sizeplot	station_plot	biomeplot	polar	abs_lat	uniq	complete	coral_station
TARA_N000001946	TARA_122_DCM_0.8->	2011-07-28T17:15:56	-9.0063	-139.1394	115	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)	122	DCM	0.8->	0.8		MIX/DCM	piconano	122 MIX/DCM	Trades	Non polar	9.0063	yes	yes	no
TARA_N000001948	TARA_122_DCM_0.8-5	2011-07-28T17:15:56	-9.0063	-139.1394	115	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)	122	DCM	0.8-5	0.8	5	MIX/DCM	piconano	122 MIX/DCM	Trades	Non polar	9.0063	no	no	no
TARA_N000001949	TARA_122_DCM_0.8-5	2011-07-28T17:15:56	-9.0063	-139.1394	115	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)	122	DCM	0.8-5	0.8	5	MIX/DCM	piconano	122 MIX/DCM	Trades	Non polar	9.0063	no	no	no
TARA_N000001950	TARA_122_DCM_5-20	2011-07-29T01:57	-8.9676	-139.3566	115	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)	122	DCM	5-20	5	20	MIX/DCM	nano	122 MIX/DCM	Trades	Non polar	8.9676	yes	yes	no
TARA_N000001952	TARA_122_DCM_20-180	2011-07-28T21:42	-8.9748	-139.2091	115	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)	122	DCM	20-180	20	180	MIX/DCM	micro	122 MIX/DCM	Trades	Non polar	8.9748	yes	yes	no
TARA_N000001954	TARA_122_DCM_180-2000	2011-07-28T20:28	-8.957	-139.2422	115	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)	122	DCM	180-2000	180	2000	MIX/DCM	meso	122 MIX/DCM	Trades	Non polar	8.957	yes	yes	no
TARA_N000001972	TARA_123_SRF_0.8->	2011-07-31T17:20	-8.9068	-140.283	5	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)	123	SRF	0.8->	0.8		SRF	piconano	123 SRF	Trades	Non polar	8.9068	yes	yes	no
TARA_N000001982	TARA_123_MIX_0.8->	2011-08-01T17:52:45	-8.9109	-140.2845	150	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)	123	MIX	0.8->	0.8		MIX/DCM	piconano	123 MIX/DCM	Trades	Non polar	8.9109	yes	yes	no
TARA_N000001991	TARA_123_DCM_180-2000	2011-08-01T20:03	-8.8995	-140.2866	150	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)	123	DCM	180-2000	180	2000	MIX/DCM	meso	123 MIX/DCM	Trades	Non polar	8.8995	yes	yes	no
TARA_N000001992	TARA_123_SRF_0.8-5	2011-07-31T17:20	-8.9068	-140.283	5	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)	123	SRF	0.8-5	0.8	5	SRF	piconano	123 SRF	Trades	Non polar	8.9068	no	no	no
TARA_N000001994	TARA_123_SRF_5-20	2011-07-31T19:16	-8.8984	-140.3089	5	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)	123	SRF	5-20	5	20	SRF	nano	123 SRF	Trades	Non polar	8.8984	yes	yes	no
TARA_N000001996	TARA_123_SRF_20-180	2011-07-31T23:07	-8.9056	-140.2792	5	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)	123	SRF	20-180	20	180	SRF	micro	123 SRF	Trades	Non polar	8.9056	yes	yes	no
TARA_N000001998	TARA_123_SRF_180-2000	2011-07-31T20:41	-8.8932	-140.2879	5	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)	123	SRF	180-2000	180	2000	SRF	meso	123 SRF	Trades	Non polar	8.8932	yes	yes	no
TARA_N000002000	TARA_123_MIX_0.8-5	2011-08-01T17:52:45	-8.9109	-140.2845	150	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)	123	MIX	0.8-5	0.8	5	MIX/DCM	piconano	123 MIX/DCM	Trades	Non polar	8.9109	no	no	no
TARA_N000002001	TARA_123_MIX_0.8-5	2011-08-01T17:52:45	-8.9109	-140.2845	150	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)	123	MIX	0.8-5	0.8	5	MIX/DCM	piconano	123 MIX/DCM	Trades	Non polar	8.9109	no	no	no
TARA_N000002002	TARA_123_DCM_5-20	2011-08-01T21:48	-8.903	-140.2801	150	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)	123	DCM	5-20	5	20	MIX/DCM	nano	123 MIX/DCM	Trades	Non polar	8.903	yes	yes	no
TARA_N000002004	TARA_123_DCM_20-180	2011-08-01T00:46	-8.8923	-140.2897	150	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)	123	DCM	20-180	20	180	MIX/DCM	micro	123 MIX/DCM	Trades	Non polar	8.8923	yes	yes	no
TARA_N000002006	TARA_123_DCM_180-2000	2011-08-01T20:03	-8.8995	-140.2866	150	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)	123	DCM	180-2000	180	2000	MIX/DCM	meso	123 MIX/DCM	Trades	Non polar	8.8995	no	no	no
TARA_N000002010	TARA_122_MES_0.8-3	2011-07-27T19:28:43	-8.9729	-139.2393	600	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)	122	MES	0.8-3	0.8	3	MES	piconano	122 MES	Trades	Non polar	8.9729	yes	no	no
TARA_N000002011	TARA_122_MES_3->	2011-07-27T19:28:43	-8.9729	-139.2393	600	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)	122	MES	3->	3		MES	nano	122 MES	Trades	Non polar	8.9729	yes	no	no
TARA_N000002012	TARA_123_MIX_0.8->	2011-08-01T17:52:45	-8.9109	-140.2845	150	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)	123	MIX	0.8->	0.8		MIX/DCM	piconano	123 MIX/DCM	Trades	Non polar	8.9109	no	no	no
TARA_N000002013	TARA_123_MIX_0.8->	2011-08-01T17:52:45	-8.9109	-140.2845	150	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)	123	MIX	0.8->	0.8		MIX/DCM	piconano	123 MIX/DCM	Trades	Non polar	8.9109	no	no	no
TARA_N000002014	TARA_123_MIX_0.8->	2011-08-01T17:52:45	-8.9109	-140.2845	150	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)	123	MIX	0.8->	0.8		MIX/DCM	piconano	123 MIX/DCM	Trades	Non polar	8.9109	no	no	no
TARA_N000002015	TARA_123_MIX_0.8->	2011-08-01T17:52:45	-8.9109	-140.2845	150	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)	123	MIX	0.8->	0.8		MIX/DCM	piconano	123 MIX/DCM	Trades	Non polar	8.9109	no	no	no
TARA_N000002016	TARA_123_MIX_0.8->	2011-08-01T17:52:45	-8.9109	-140.2845	150	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)	123	MIX	0.8->	0.8		MIX/DCM	piconano	123 MIX/DCM	Trades	Non polar	8.9109	no	no	no
TARA_N000002017	TARA_125_SRF_0.8->	2011-08-08T17:33	-8.9111	-142.5571	5	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)	125	SRF	0.8->	0.8		SRF	piconano	125 SRF	Trades	Non polar	8.9111	yes	yes	no
TARA_N000002019	TARA_125_SRF_0.8-5	2011-08-08T17:33	-8.9111	-142.5571	5	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)	125	SRF	0.8-5	0.8	5	SRF	piconano	125 SRF	Trades	Non polar	8.9111	no	no	no
TARA_N000002021	TARA_125_SRF_5-20	2011-08-08T23:43	-8.9124	-142.5595	5	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)	125	SRF	5-20	5	20	SRF	nano	125 SRF	Trades	Non polar	8.9124	yes	yes	no
TARA_N000002024	TARA_125_SRF_20-180	2011-08-08T21:50	-8.894	-142.631	5	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)	125	SRF	20-180	20	180	SRF	micro	125 SRF	Trades	Non polar	8.894	yes	yes	no
TARA_N000002025	TARA_125_SRF_180-2000	2011-08-08T20:16	-8.892	-142.6358	5	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)	125	SRF	180-2000	180	2000	SRF	meso	125 SRF	Trades	Non polar	8.892	yes	yes	no
TARA_N000002036	TARA_124_SRF_0.8->	2011-08-04T18:33	-9.1504	-140.5216	5	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)	124	SRF	0.8->	0.8		SRF	piconano	124 SRF	Trades	Non polar	9.1504	yes	yes	no
TARA_N000002037	TARA_124_SRF_0.8-5	2011-08-04T18:33	-9.1504	-140.5216	5	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)	124	SRF	0.8-5	0.8	5	SRF	piconano	124 SRF	Trades	Non polar	9.1504	no	no	no
TARA_N000002039	TARA_124_SRF_5-20	2011-08-04T18:33	-9.1504	-140.5216	5	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)	124	SRF	5-20	5	20	SRF	nano	124 SRF	Trades	Non polar	9.1504	no	no	no
TARA_N000002041	TARA_124_SRF_20-180	2011-08-05T01:13	-9.1463	-140.515	5	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)	124	SRF	20-180	20	180	SRF	micro	124 SRF	Trades	Non polar	9.1463	yes	yes	no
TARA_N000002043	TARA_124_SRF_180-2000	2011-08-04T21:27	-9.1508	-140.4969	5	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)	124	SRF	180-2000	180	2000	SRF	meso	124 SRF	Trades	Non polar	9.1508	yes	yes	no
TARA_N000002062	TARA_124_MIX_0.8->	2011-08-05T17:31:19	-9.0714	-140.5973	120	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)	124	MIX	0.8->	0.8		MIX/DCM	piconano	124 MIX/DCM	Trades	Non polar	9.0714	yes	no	no
TARA_N000002063	TARA_124_MIX_0.8-5	2011-08-05T17:31:19	-9.0714	-140.5973	120	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)	124	MIX	0.8-5	0.8	5	MIX/DCM	piconano	124 MIX/DCM	Trades	Non polar	9.0714	no	no	no
TARA_N000002069	TARA_124_MIX_180-2000	2011-08-05T19:19	-9.0727	-140.5922	120	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)	124	MIX	180-2000	180	2000	MIX/DCM	meso	124 MIX/DCM	Trades	Non polar	9.0727	yes	no	no
TARA_N000002079	TARA_125_MIX_0.8->	2011-08-09T17:05:33	-8.8999	-142.5461	140	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)	125	MIX	0.8->	0.8		MIX/DCM	piconano	125 MIX/DCM	Trades	Non polar	8.8999	yes	yes	no
TARA_N000002081	TARA_125_MIX_0.8-5	2011-08-09T17:05:33	-8.8999	-142.5461	140	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)	125	MIX	0.8-5	0.8	5	MIX/DCM	piconano	125 MIX/DCM	Trades	Non polar	8.8999	no	no	no
TARA_N000002083	TARA_125_MIX_5-20	2011-08-09T22:57	-8.9058	-142.6179	140	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)	125	MIX	5-20	5	20	MIX/DCM	nano	125 MIX/DCM	Trades	Non polar	8.9058	yes	yes	no
TARA_N000002085	TARA_125_MIX_20-180	2011-08-09T18:39	-8.8946	-142.5944	140	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)	125	MIX	20-180	20	180	MIX/DCM	micro	125 MIX/DCM	Trades	Non polar	8.8946	yes	yes	no
TARA_N000002087	TARA_125_MIX_180-2000	2011-08-09T22:14	-8.9063	-142.6124	150	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)	125	MIX	180-2000	180	2000	MIX/DCM	meso	125 MIX/DCM	Trades	Non polar	8.9063	yes	yes	no
TARA_N000002091	TARA_133_MES_0.8-3	2011-10-19T19:27:16	35.2698	-127.7268	650	Westerlies Biome	[NPO] North Pacific Ocean (MRGID:1908)	[NPST] North Pacific Subtropical and Polar Front Provinces (MRGID:21484)	133	MES	0.8-3	0.8	3	MES	piconano	133 MES	Westerlies	Non polar	35.2698	yes	no	no
TARA_N000002092	TARA_133_MES_3->	2011-10-19T19:27:16	35.2698	-127.7268	650	Westerlies Biome	[NPO] North Pacific Ocean (MRGID:1908)	[NPST] North Pacific Subtropical and Polar Front Provinces (MRGID:21484)	133	MES	3->	3		MES	nano	133 MES	Westerlies	Non polar	35.2698	yes	no	no
TARA_N000002101	TARA_147_SRF_0.8->	2012-02-18T14:22	33.061	-66.5435	5	Westerlies Biome	[NAO] North Atlantic Ocean (MRGID:1912)	[NAST-W] North Atlantic Subtropical Gyral Province (MRGID:21455)	147	SRF	0.8->	0.8		SRF	piconano	147 SRF	Westerlies	Non polar	33.061	yes	no	no
TARA_N000002103	TARA_147_SRF_0.8-5	2012-02-18T14:22	33.061	-66.5435	5	Westerlies Biome	[NAO] North Atlantic Ocean (MRGID:1912)	[NAST-W] North Atlantic Subtropical Gyral Province (MRGID:21455)	147	SRF	0.8-5	0.8	5	SRF	piconano	147 SRF	Westerlies	Non polar	33.061	no	no	no
TARA_N000002105	TARA_147_SRF_5-20	2012-02-18T21:23	32.9701	-66.5548	5	Westerlies Biome	[NAO] North Atlantic Ocean (MRGID:1912)	[NAST-W] North Atlantic Subtropical Gyral Province (MRGID:21455)	147	SRF	5-20	5	20	SRF	nano	147 SRF	Westerlies	Non polar	32.9701	yes	no	no
TARA_N000002106	TARA_147_SRF_5-20	2012-02-18T21:23	32.9701	-66.5548	5	Westerlies Biome	[NAO] North Atlantic Ocean (MRGID:1912)	[NAST-W] North Atlantic Subtropical Gyral Province (MRGID:21455)	147	SRF	5-20	5	20	SRF	nano	147 SRF	Westerlies	Non polar	32.9701	no	no	no
TARA_N000002107	TARA_147_SRF_20-180	2012-02-18T19:54	32.9997	-66.5655	5	Westerlies Biome	[NAO] North Atlantic Ocean (MRGID:1912)	[NAST-W] North Atlantic Subtropical Gyral Province (MRGID:21455)	147	SRF	20-180	20	180	SRF	micro	147 SRF	Westerlies	Non polar	32.9997	yes	no	no
TARA_N000002109	TARA_147_SRF_180-2000	2012-02-18T19:10	33.0096	-66.547	5	Westerlies Biome	[NAO] North Atlantic Ocean (MRGID:1912)	[NAST-W] North Atlantic Subtropical Gyral Province (MRGID:21455)	147	SRF	180-2000	180	2000	SRF	meso	147 SRF	Westerlies	Non polar	33.0096	yes	no	no
TARA_N000002111	TARA_148_SRF_0.8->	2012-02-24T11:40	31.6948	-64.2489	5	Westerlies Biome	[NAO] North Atlantic Ocean (MRGID:1912)	[NAST-W] North Atlantic Subtropical Gyral Province (MRGID:21455)	148	SRF	0.8->	0.8		SRF	piconano	148 SRF	Westerlies	Non polar	31.6948	yes	no	no
TARA_N000002113	TARA_148_SRF_0.8-5	2012-02-24T11:40	31.6948	-64.2489	5	Westerlies Biome	[NAO] North Atlantic Ocean (MRGID:1912)	[NAST-W] North Atlantic Subtropical Gyral Province (MRGID:21455)	148	SRF	0.8-5	0.8	5	SRF	piconano	148 SRF	Westerlies	Non polar	31.6948	no	no	no
TARA_N000002115	TARA_148_SRF_5-20	2012-02-24T15:43	31.8103	-64.1348	5	Westerlies Biome	[NAO] North Atlantic Ocean (MRGID:1912)	[NAST-W] North Atlantic Subtropical Gyral Province (MRGID:21455)	148	SRF	5-20	5	20	SRF	nano	148 SRF	Westerlies	Non polar	31.8103	yes	no	no
TARA_N000002117	TARA_148_SRF_20-180	2012-02-24T15:14	31.7913	-64.1522	5	Westerlies Biome	[NAO] North Atlantic Ocean (MRGID:1912)	[NAST-W] North Atlantic Subtropical Gyral Province (MRGID:21455)	148	SRF	20-180	20	180	SRF	micro	148 SRF	Westerlies	Non polar	31.7913	yes	no	no
TARA_N000002119	TARA_148_SRF_180-2000	2012-02-24T13:51	31.7432	-64.1967	5	Westerlies Biome	[NAO] North Atlantic Ocean (MRGID:1912)	[NAST-W] North Atlantic Subtropical Gyral Province (MRGID:21455)	148	SRF	180-2000	180	2000	SRF	meso	148 SRF	Westerlies	Non polar	31.7432	yes	no	no
TARA_N000002131	TARA_148b_MES_0.8-3	2012-02-27T15:28:31	34.1504	-56.9684	250	Westerlies Biome	[NAO] North Atlantic Ocean (MRGID:1912)	[NAST-W] North Atlantic Subtropical Gyral Province (MRGID:21455)	148b	MES	0.8-3	0.8	3	MES	piconano	148b MES	Westerlies	Non polar	34.1504	yes	no	no
TARA_N000002132	TARA_148b_MES_3->	2012-02-27T15:28:31	34.1504	-56.9684	250	Westerlies Biome	[NAO] North Atlantic Ocean (MRGID:1912)	[NAST-W] North Atlantic Subtropical Gyral Province (MRGID:21455)	148b	MES	3->	3		MES	nano	148b MES	Westerlies	Non polar	34.1504	yes	no	no
TARA_N000002133	TARA_149_SRF_0.8->	2012-03-01T10:48	34.1132	-49.9181	5	Westerlies Biome	[NAO] North Atlantic Ocean (MRGID:1912)	[NAST-W] North Atlantic Subtropical Gyral Province (MRGID:21455)	149	SRF	0.8->	0.8		SRF	piconano	149 SRF	Westerlies	Non polar	34.1132	yes	yes	no
TARA_N000002135	TARA_149_SRF_0.8-5	2012-03-01T10:48	34.1132	-49.9181	5	Westerlies Biome	[NAO] North Atlantic Ocean (MRGID:1912)	[NAST-W] North Atlantic Subtropical Gyral Province (MRGID:21455)	149	SRF	0.8-5	0.8	5	SRF	piconano	149 SRF	Westerlies	Non polar	34.1132	no	no	no
TARA_N000002137	TARA_149_SRF_5-20	2012-03-01T14:59	34.0533	-49.8355	5	Westerlies Biome	[NAO] North Atlantic Ocean (MRGID:1912)	[NAST-W] North Atlantic Subtropical Gyral Province (MRGID:21455)	149	SRF	5-20	5	20	SRF	nano	149 SRF	Westerlies	Non polar	34.0533	yes	yes	no
TARA_N000002139	TARA_149_SRF_20-180	2012-03-01T14:22	34.0639	-49.844	5	Westerlies Biome	[NAO] North Atlantic Ocean (MRGID:1912)	[NAST-W] North Atlantic Subtropical Gyral Province (MRGID:21455)	149	SRF	20-180	20	180	SRF	micro	149 SRF	Westerlies	Non polar	34.0639	yes	yes	no
TARA_N000002141	TARA_149_SRF_180-2000	2012-03-01T13:01	34.0823	-49.8695	5	Westerlies Biome	[NAO] North Atlantic Ocean (MRGID:1912)	[NAST-W] North Atlantic Subtropical Gyral Province (MRGID:21455)	149	SRF	180-2000	180	2000	SRF	meso	149 SRF	Westerlies	Non polar	34.0823	yes	yes	no
TARA_N000002143	TARA_150_DCM_0.8->	2012-03-05T17:34	35.8427	-37.1526	40	Westerlies Biome	[NAO] North Atlantic Ocean (MRGID:1912)	[NAST-W] North Atlantic Subtropical Gyral Province (MRGID:21455)	150	DCM	0.8->	0.8		MIX/DCM	piconano	150 MIX/DCM	Westerlies	Non polar	35.8427	yes	yes	no
TARA_N000002145	TARA_150_DCM_0.8-5	2012-03-05T17:34	35.8427	-37.1526	40	Westerlies Biome	[NAO] North Atlantic Ocean (MRGID:1912)	[NAST-W] North Atlantic Subtropical Gyral Province (MRGID:21455)	150	DCM	0.8-5	0.8	5	MIX/DCM	piconano	150 MIX/DCM	Westerlies	Non polar	35.8427	no	no	no
TARA_N000002147	TARA_150_DCM_5-20	2012-03-05T16:10	35.8777	-37.1969	40	Westerlies Biome	[NAO] North Atlantic Ocean (MRGID:1912)	[NAST-W] North Atlantic Subtropical Gyral Province (MRGID:21455)	150	DCM	5-20	5	20	MIX/DCM	nano	150 MIX/DCM	Westerlies	Non polar	35.8777	yes	yes	no
TARA_N000002151	TARA_146_MES_0.8-3	2012-02-16T12:01:25	34.6663	-71.2907	640	Westerlies Biome	[NAO] North Atlantic Ocean (MRGID:1912)	[GFST] Gulf Stream Province (MRGID:21454)	146	MES	0.8-3	0.8	3	MES	piconano	146 MES	Westerlies	Non polar	34.6663	yes	no	no
TARA_N000002152	TARA_146_MES_3->	2012-02-16T12:01:25	34.6663	-71.2907	640	Westerlies Biome	[NAO] North Atlantic Ocean (MRGID:1912)	[GFST] Gulf Stream Province (MRGID:21454)	146	MES	3->	3		MES	nano	146 MES	Westerlies	Non polar	34.6663	yes	no	no
TARA_N000002171	TARA_135_MES_3->	2011-10-24T01:01:16	33.0339	-121.8782	650	Coastal Biome	[NPO] North Pacific Ocean (MRGID:1908)	[OCAL] Offshore California Current (MRGID:21493)	135	MES	3->	3		MES	nano	135 MES	Coastal	Non polar	33.0339	yes	no	no
TARA_N000002172	TARA_135_MES_0.8-3	2011-10-24T01:01:16	33.0339	-121.8782	650	Coastal Biome	[NPO] North Pacific Ocean (MRGID:1908)	[OCAL] Offshore California Current (MRGID:21493)	135	MES	0.8-3	0.8	3	MES	piconano	135 MES	Coastal	Non polar	33.0339	yes	no	no
TARA_N000002175	TARA_135_SRF_180-2000	2011-10-23T16:15	33.008	-121.7579	5	Coastal Biome	[NPO] North Pacific Ocean (MRGID:1908)	[OCAL] Offshore California Current (MRGID:21493)	135	SRF	180-2000	180	2000	SRF	meso	135 SRF	Coastal	Non polar	33.008	yes	no	no
TARA_N000002179	TARA_135_SRF_0.8-5	2011-10-23T14:24	32.9986	-121.7698	5	Coastal Biome	[NPO] North Pacific Ocean (MRGID:1908)	[OCAL] Offshore California Current (MRGID:21493)	135	SRF	0.8-5	0.8	5	SRF	piconano	135 SRF	Coastal	Non polar	32.9986	no	no	no
TARA_N000002181	TARA_134_SRF_0.8->	2011-10-22T14:52	32.7526	-122.0013	5	Coastal Biome	[NPO] North Pacific Ocean (MRGID:1908)	[OCAL] Offshore California Current (MRGID:21493)	134	SRF	0.8->	0.8		SRF	piconano	134 SRF	Coastal	Non polar	32.7526	yes	no	no
TARA_N000002183	TARA_135_DCM_0.8->	2011-10-23T21:22	32.931	-121.8645	30	Coastal Biome	[NPO] North Pacific Ocean (MRGID:1908)	[OCAL] Offshore California Current (MRGID:21493)	135	DCM	0.8->	0.8		MIX/DCM	piconano	135 MIX/DCM	Coastal	Non polar	32.931	yes	no	no
TARA_N000002185	TARA_135_SRF_5-20	2011-10-23T20:41	33.0007	-121.8701	5	Coastal Biome	[NPO] North Pacific Ocean (MRGID:1908)	[OCAL] Offshore California Current (MRGID:21493)	135	SRF	5-20	5	20	SRF	nano	135 SRF	Coastal	Non polar	33.0007	yes	no	no
TARA_N000002187	TARA_135_DCM_5-20	2011-10-24T01:37	32.9903	-121.8463	30	Coastal Biome	[NPO] North Pacific Ocean (MRGID:1908)	[OCAL] Offshore California Current (MRGID:21493)	135	DCM	5-20	5	20	MIX/DCM	nano	135 MIX/DCM	Coastal	Non polar	32.9903	yes	no	no
TARA_N000002189	TARA_134_SRF_0.8-5	2011-10-22T14:52	32.7526	-122.0013	5	Coastal Biome	[NPO] North Pacific Ocean (MRGID:1908)	[OCAL] Offshore California Current (MRGID:21493)	134	SRF	0.8-5	0.8	5	SRF	piconano	134 SRF	Coastal	Non polar	32.7526	no	no	no
TARA_N000002191	TARA_135_DCM_0.8-5	2011-10-23T21:22	32.931	-121.8645	30	Coastal Biome	[NPO] North Pacific Ocean (MRGID:1908)	[OCAL] Offshore California Current (MRGID:21493)	135	DCM	0.8-5	0.8	5	MIX/DCM	piconano	135 MIX/DCM	Coastal	Non polar	32.931	no	no	no
TARA_N000002193	TARA_135_SRF_20-180	2011-10-23T18:03	33.02	-121.7406	5	Coastal Biome	[NPO] North Pacific Ocean (MRGID:1908)	[OCAL] Offshore California Current (MRGID:21493)	135	SRF	20-180	20	180	SRF	micro	135 SRF	Coastal	Non polar	33.02	yes	no	no
TARA_N000002195	TARA_135_DCM_20-180	2011-10-24T00:34	32.9909	-121.8522	30	Coastal Biome	[NPO] North Pacific Ocean (MRGID:1908)	[OCAL] Offshore California Current (MRGID:21493)	135	DCM	20-180	20	180	MIX/DCM	micro	135 MIX/DCM	Coastal	Non polar	32.9909	yes	no	no
